name,normal,shiny
Machoke,https://archives.bulbagarden.net/media/upload/thumb/8/8e/067Machoke.png/600px-067Machoke.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8ri2-070d0c6d-1a9d-4e7f-88d9-ccc177eb2480.png
Machamp,https://archives.bulbagarden.net/media/upload/thumb/8/8f/068Machamp.png/600px-068Machamp.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8rlb-41ab11d9-b72d-4ccb-9fd4-20af4c7265fc.png
Bellsprout,https://archives.bulbagarden.net/media/upload/thumb/a/a2/069Bellsprout.png/600px-069Bellsprout.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8rnq-bbfedd47-418c-457e-895b-211b2978ce0b.png
Weepinbell,https://archives.bulbagarden.net/media/upload/thumb/9/9f/070Weepinbell.png/600px-070Weepinbell.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8rqv-c8e2ee44-dce0-4c9c-8d24-74d27036954c.png
Victreebel,https://archives.bulbagarden.net/media/upload/thumb/b/be/071Victreebel.png/600px-071Victreebel.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8rsy-dc1e594a-7036-4b2b-b58b-d0021ee09fb4.png
Tentacool,https://archives.bulbagarden.net/media/upload/thumb/4/4e/072Tentacool.png/600px-072Tentacool.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8rvk-1565674a-0e3d-4f89-bf6f-b4537bc1b1e3.png
Tentacruel,https://archives.bulbagarden.net/media/upload/thumb/f/f6/073Tentacruel.png/600px-073Tentacruel.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8ryw-fa4faef4-971d-419b-bcfd-bfc173a91d46.png
Geodude,https://archives.bulbagarden.net/media/upload/thumb/9/98/074Geodude.png/600px-074Geodude.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddi8s20-87f57ffe-168a-4f4e-9e37-94f9224695f1.png
Alolan Geodude,https://archives.bulbagarden.net/media/upload/4/43/074Geodude-Alola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddo0z4h-1ef1f1e5-2fd4-4a81-bcd8-4c3a61a98d33.png/v1/fill/w_894",h_894",strp/_074_geodude_by_tonofdirt726_ddo0z4h-pre.png
Graveler,https://archives.bulbagarden.net/media/upload/thumb/7/75/075Graveler.png/600px-075Graveler.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddialfg-6deee64a-143f-49d2-a8dd-d95953dd55f3.png
Alolan Graveler,https://archives.bulbagarden.net/media/upload/6/62/075Graveler-Alola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddo0z6g-278b89d0-21f7-43ed-ac0a-b61ffb0dcad4.png/v1/fill/w_894",h_894",strp/_075_graveler_by_tonofdirt726_ddo0z6g-pre.png
Golem,https://archives.bulbagarden.net/media/upload/thumb/f/f2/076Golem.png/600px-076Golem.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddialjb-77e42c2c-0fed-4ee3-a21a-1c04d973f828.png
Alolan Golem,https://archives.bulbagarden.net/media/upload/0/07/076Golem-Alola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddo0z8o-ec637730-4b6b-419d-b4b6-934cf5d56452.png/v1/fill/w_894",h_894",strp/_076_golem_by_tonofdirt726_ddo0z8o-pre.png
Ponyta,https://archives.bulbagarden.net/media/upload/thumb/3/3b/077Ponyta.png/600px-077Ponyta.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddialml-d6427d37-a8ef-4d7c-aa48-a207f8eca816.png
Galarian Ponyta,https://archives.bulbagarden.net/media/upload/thumb/9/92/077Ponyta-Galar.png/600px-077Ponyta-Galar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxth9g-26bdf0d8-56a3-44c2-a24d-a43d99d3bb84.png/v1/fill/w_894",h_894",strp/_077_ponyta_by_tonofdirt726_ddxth9g-pre.png
Rapidash,https://archives.bulbagarden.net/media/upload/thumb/3/3f/078Rapidash.png/600px-078Rapidash.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddialr9-f51b7ff1-25d1-477c-849a-4e8b9bcf96e1.png
Galarian Rapidash,https://archives.bulbagarden.net/media/upload/e/e0/078Rapidash-Galar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxthc3-7915d601-5043-41db-885c-2afa8e919377.png/v1/fill/w_894",h_894",strp/_078_rapidash_by_tonofdirt726_ddxthc3-pre.png
Slowpoke,https://archives.bulbagarden.net/media/upload/thumb/7/70/079Slowpoke.png/600px-079Slowpoke.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddialyu-912d3833-a80a-4561-9d35-8f9a1244c7ba.png
Galarian Slowpoke,https://archives.bulbagarden.net/media/upload/thumb/9/9f/079Slowpoke-Galar.png/600px-079Slowpoke-Galar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxthwa-e65351e5-54ed-4543-97d5-4a9c0aea6f7b.png/v1/fill/w_894",h_894",strp/_079_slowpoke_by_tonofdirt726_ddxthwa-pre.png
Galarian Slowbro,https://archives.bulbagarden.net/media/upload/thumb/8/8b/080Slowbro-Galar.png/600px-080Slowbro-Galar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddzpwn1-be6a4f32-046e-4249-b6b5-21c56978ff8a.png/v1/fill/w_894",h_894",strp/_080_slowbro_by_tonofdirt726_ddzpwn1-pre.png
Slowbro,https://archives.bulbagarden.net/media/upload/thumb/8/80/080Slowbro.png/600px-080Slowbro.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiam2c-4c66c23f-84fb-40b0-a652-44807820e9af.png
Mega Slowbro,https://archives.bulbagarden.net/media/upload/thumb/6/69/080Slowbro-Mega.png/600px-080Slowbro-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnm9zi-3f415481-94ff-4550-bcf9-44f494a76fd4.png/v1/fill/w_894",h_894",strp/_080_slowbro_by_tonofdirt726_ddnm9zi-pre.png
Magnemite,https://archives.bulbagarden.net/media/upload/thumb/6/6c/081Magnemite.png/600px-081Magnemite.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiam6e-e31bf535-4638-4044-83b9-30e73638ef4d.png
Magneton,https://archives.bulbagarden.net/media/upload/thumb/7/72/082Magneton.png/600px-082Magneton.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiambf-8f576482-86e0-4288-8c28-e9f312e8c954.png
Galarian Farfetchd,https://archives.bulbagarden.net/media/upload/7/7d/083Farfetch%27d-Galar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxthxr-b4e1dbbe-2a89-4682-839e-cfd4d5161e51.png/v1/fill/w_894",h_894",strp/_083_farfetch_d_by_tonofdirt726_ddxthxr-pre.png
Farfetchd,https://archives.bulbagarden.net/media/upload/thumb/f/f8/083Farfetch%27d.png/600px-083Farfetch%27d.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiamf7-2a623dc8-d673-4a84-ab31-00e82cdce89e.png
Doduo,https://archives.bulbagarden.net/media/upload/thumb/5/54/084Doduo.png/600px-084Doduo.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiamjv-69371e06-7304-47a6-a30c-b0fbde293a06.png
Dodrio,https://archives.bulbagarden.net/media/upload/thumb/9/93/085Dodrio.png/600px-085Dodrio.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiamoi-52d5b21d-d276-41af-b0ce-f95cbdadebcd.png
Seel,https://archives.bulbagarden.net/media/upload/thumb/1/1f/086Seel.png/600px-086Seel.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiamsd-f116cc9f-05ff-4b1f-ad17-042baa722dc3.png
Dewgong,https://archives.bulbagarden.net/media/upload/thumb/c/c7/087Dewgong.png/600px-087Dewgong.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiamwj-e669c5bf-d750-4a63-8fd9-6bde0b7b5fa9.png
Alolan Grimer,https://archives.bulbagarden.net/media/upload/thumb/e/e0/088Grimer-Alola.png/600px-088Grimer-Alola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddo0zas-99e7a0ca-e16e-4f58-986f-6da9d524fe50.png/v1/fill/w_894",h_894",strp/_088_grimer_by_tonofdirt726_ddo0zas-pre.png
Grimer,https://archives.bulbagarden.net/media/upload/thumb/a/a0/088Grimer.png/600px-088Grimer.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddian09-4c168792-1eb5-4443-8e72-5ae511c16e19.png
Alolan Muk,https://archives.bulbagarden.net/media/upload/thumb/1/15/089Muk-Alola.png/600px-089Muk-Alola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddo0zd7-ba4be988-1146-420d-bef2-027cd88e22c3.png/v1/fill/w_894",h_894",strp/_089_muk_by_tonofdirt726_ddo0zd7-pre.png
Muk,https://archives.bulbagarden.net/media/upload/thumb/7/7c/089Muk.png/600px-089Muk.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddian45-fb2040a9-7b1c-4c9e-bcf3-37807b3e75b1.png
Shellder,https://archives.bulbagarden.net/media/upload/thumb/4/40/090Shellder.png/600px-090Shellder.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddian6b-20df717e-dec0-4396-8300-84e191cb9fe1.png
Cloyster,https://archives.bulbagarden.net/media/upload/thumb/1/1d/091Cloyster.png/600px-091Cloyster.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddianaa-f39c4d87-4579-40f9-8cce-d4a2276ecd66.png
Gastly,https://archives.bulbagarden.net/media/upload/thumb/c/ca/092Gastly.png/600px-092Gastly.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiandq-85905053-e47e-4249-8f03-75be1c5f5de4.png
Haunter,https://archives.bulbagarden.net/media/upload/thumb/6/62/093Haunter.png/600px-093Haunter.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddianhm-e1d48b27-58ab-4a79-b615-acba3f0b4574.png
Mega Gengar,https://archives.bulbagarden.net/media/upload/thumb/8/80/094Gengar-Mega.png/600px-094Gengar-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnma2p-52e505c9-6443-48b1-b5e1-ef5de2e9de5e.png
Gengar,https://archives.bulbagarden.net/media/upload/thumb/c/c6/094Gengar.png/600px-094Gengar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddianky-981a18b3-02ec-4e26-98b1-975ae2243862.png
Onix,https://archives.bulbagarden.net/media/upload/thumb/9/9a/095Onix.png/600px-095Onix.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddianod-1312fa9e-b592-482c-9ec3-aceb10bba297.png
Drowzee,https://archives.bulbagarden.net/media/upload/thumb/3/3e/096Drowzee.png/600px-096Drowzee.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiansk-b5dab24f-dac1-45fb-b0b7-7ac86ef7b6d6.png
Hypno,https://archives.bulbagarden.net/media/upload/thumb/0/0a/097Hypno.png/600px-097Hypno.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddianvu-49f5591d-0a01-4015-9377-c44531eb8137.png
Krabby,https://archives.bulbagarden.net/media/upload/thumb/a/a7/098Krabby.png/600px-098Krabby.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddianz8-bbcaf0e7-7c88-4214-b0d9-f2abf3c9c8cc.png
Kingler,https://archives.bulbagarden.net/media/upload/thumb/7/71/099Kingler.png/600px-099Kingler.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiao24-311b888a-7fcb-44e7-b61d-1497798fa23e.png
Voltorb,https://archives.bulbagarden.net/media/upload/thumb/d/da/100Voltorb.png/600px-100Voltorb.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiao5b-2e8b2603-7df5-4e09-878b-6b2e4ad1355b.png
Electrode,https://archives.bulbagarden.net/media/upload/thumb/8/84/101Electrode.png/600px-101Electrode.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiao8l-ec123059-2d7a-4ed9-912f-a123bd02b9d1.png
Exeggcute,https://archives.bulbagarden.net/media/upload/thumb/a/af/102Exeggcute.png/600px-102Exeggcute.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaobl-23e9bb25-3a71-43a2-90b9-1abd5053ff2b.png
Exeggutor,https://archives.bulbagarden.net/media/upload/thumb/2/24/103Exeggutor.png/600px-103Exeggutor.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaofj-71e84eac-26e3-4bc8-8953-c4cfa3aedd2a.png
Alolan Exeggutor,https://archives.bulbagarden.net/media/upload/thumb/7/74/103Exeggutor-Alola.png/600px-103Exeggutor-Alola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddo0zf3-dfae73cf-972b-4b7f-b262-8ae25985a45d.png/v1/fill/w_894",h_894",strp/_103_exeggutor_by_tonofdirt726_ddo0zf3-pre.png
Cubone,https://archives.bulbagarden.net/media/upload/thumb/2/2a/104Cubone.png/600px-104Cubone.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaoi7-6aaffeb2-6c81-455c-b2d5-edf03060462d.png
Marowak,https://archives.bulbagarden.net/media/upload/thumb/9/98/105Marowak.png/600px-105Marowak.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaolk-2152dd6c-7a21-4019-b2ed-d141e38f1442.png
Alolan Marowak,https://archives.bulbagarden.net/media/upload/thumb/0/06/105Marowak-Alola.png/600px-105Marowak-Alola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddo0zh1-1cf202c0-195e-4307-bb93-4edd8c70529b.png/v1/fill/w_894",h_894",strp/_105_marowak_by_tonofdirt726_ddo0zh1-pre.png
Hitmonlee,https://archives.bulbagarden.net/media/upload/thumb/3/32/106Hitmonlee.png/600px-106Hitmonlee.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaooo-7dbc07ac-3d6c-45bb-a63a-bab7f6fec17b.png
Hitmonchan,https://archives.bulbagarden.net/media/upload/thumb/a/a3/107Hitmonchan.png/600px-107Hitmonchan.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaos5-83f46011-d7a0-42f4-914a-43089817deaf.png
Lickitung,https://archives.bulbagarden.net/media/upload/thumb/0/00/108Lickitung.png/600px-108Lickitung.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaov5-bd1b8e0a-541a-4441-a4ef-ee852bfa25ef.png
Koffing,https://archives.bulbagarden.net/media/upload/thumb/1/17/109Koffing.png/600px-109Koffing.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiap02-3338aa8e-17c2-4275-a4b9-93794043e272.png
Galarian Weezing,https://archives.bulbagarden.net/media/upload/thumb/3/38/110Weezing-Galar.png/600px-110Weezing-Galar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxti0d-7e7d1cb7-bd72-4b92-bf7c-5afff31b5516.png/v1/fill/w_894",h_894",strp/_110_weezing_by_tonofdirt726_ddxti0d-pre.png
Weezing,https://archives.bulbagarden.net/media/upload/thumb/4/42/110Weezing.png/600px-110Weezing.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiap2q-434f365f-3be8-48c0-a219-f0a4e25325f0.png
Rhyhorn,https://archives.bulbagarden.net/media/upload/thumb/9/9b/111Rhyhorn.png/600px-111Rhyhorn.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiap6u-226d9b2e-ba37-4634-83a6-f6d56fec2910.png
Rhydon,https://archives.bulbagarden.net/media/upload/thumb/4/47/112Rhydon.png/600px-112Rhydon.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiapav-a60e0e3d-f4e1-4a3d-b3e7-153f69eb22ac.png
Chansey,https://archives.bulbagarden.net/media/upload/thumb/c/cd/113Chansey.png/600px-113Chansey.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiapyz-71cbe49f-10c6-4ac8-8890-a10223035eb8.png
Tangela,https://archives.bulbagarden.net/media/upload/thumb/3/3e/114Tangela.png/600px-114Tangela.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiapdy-de28bccb-160f-490f-ae1c-d378bb044e9d.png
Kangaskhan,https://archives.bulbagarden.net/media/upload/thumb/4/4e/115Kangaskhan.png/600px-115Kangaskhan.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaphv-44308641-043f-4f23-9bf8-6b4bc323414b.png
Mega Kangaskhan,https://archives.bulbagarden.net/media/upload/thumb/e/e3/115Kangaskhan-Mega.png/600px-115Kangaskhan-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnma5p-4f17966c-081b-4420-9028-a720ec84f640.png/v1/fill/w_894",h_894",strp/_115_kangaskhan_by_tonofdirt726_ddnma5p-pre.png
Horsea,https://archives.bulbagarden.net/media/upload/thumb/5/5a/116Horsea.png/600px-116Horsea.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaq68-f954686e-9bd9-4296-8065-ae35de47ade0.png
Seadra,https://archives.bulbagarden.net/media/upload/thumb/2/26/117Seadra.png/600px-117Seadra.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaq8w-bfb02ffd-435e-4468-8508-bf644e9402d9.png
Goldeen,https://archives.bulbagarden.net/media/upload/thumb/7/7b/118Goldeen.png/600px-118Goldeen.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaqbl-745ab972-eeca-4776-a727-2fed3133ab26.png
Seaking,https://archives.bulbagarden.net/media/upload/thumb/6/6a/119Seaking.png/600px-119Seaking.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaqf8-8ebc4a31-3143-4876-a911-893244b5a9ab.png
Staryu,https://archives.bulbagarden.net/media/upload/thumb/4/4f/120Staryu.png/600px-120Staryu.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaqic-3e8a74cd-1d85-4278-ac6b-6447aea3eac0.png
Starmie,https://archives.bulbagarden.net/media/upload/thumb/c/cd/121Starmie.png/600px-121Starmie.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaqmz-a973f32b-7ee5-458f-9a38-f26b0f168776.png
Galarian Mr Mime,https://archives.bulbagarden.net/media/upload/d/d1/122Mr._Mime-Galar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxti22-aa267802-fd6b-4da8-b1d5-f944d4fbbb5e.png/v1/fill/w_894",h_894",strp/_122_mr__mime_by_tonofdirt726_ddxti22-pre.png
Mr Mime,https://archives.bulbagarden.net/media/upload/thumb/e/ec/122Mr._Mime.png/600px-122Mr._Mime.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaqru-e03139e9-1384-4372-8164-08c657b15633.png
Scyther,https://archives.bulbagarden.net/media/upload/thumb/b/ba/123Scyther.png/600px-123Scyther.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiaqx0-585c41e9-4419-4cb5-b7d3-64f2025257d0.png
Jynx,https://archives.bulbagarden.net/media/upload/thumb/7/7c/124Jynx.png/600px-124Jynx.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiar01-f52b2cbb-9ee3-441b-9ff9-a4acf598b3fa.png
Electabuzz,https://archives.bulbagarden.net/media/upload/thumb/d/de/125Electabuzz.png/600px-125Electabuzz.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiar2y-4ad33996-33f9-4dd4-9f34-d4d1f9c835aa.png
Magmar,https://archives.bulbagarden.net/media/upload/thumb/8/8c/126Magmar.png/600px-126Magmar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiar74-de45840e-1dbc-4540-9a9e-74eacad0c7ff.png
Mega Pinsir,https://archives.bulbagarden.net/media/upload/thumb/7/74/127Pinsir-Mega.png/600px-127Pinsir-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnma9f-992cc54b-1556-436c-9325-fef35b8c2b10.png/v1/fill/w_894",h_894",strp/_127_pinsir_by_tonofdirt726_ddnma9f-pre.png
Pinsir,https://archives.bulbagarden.net/media/upload/thumb/7/71/127Pinsir.png/600px-127Pinsir.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiara1-482f0b10-672e-4c33-8414-e50970a16b65.png
Tauros,https://archives.bulbagarden.net/media/upload/thumb/b/b8/128Tauros.png/600px-128Tauros.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiarey-7480bf66-4aea-4d2a-86de-0fca2497123d.png
Magikarp,https://archives.bulbagarden.net/media/upload/thumb/0/02/129Magikarp.png/600px-129Magikarp.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiarhh-ce9943d3-7b41-4f82-93a3-65fcfbcfde1e.png
Gyarados,https://archives.bulbagarden.net/media/upload/thumb/4/41/130Gyarados.png/600px-130Gyarados.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddiarkk-d840ee88-00a8-4e3d-92d9-a2fc88696d29.png
Mega Gyarados,https://archives.bulbagarden.net/media/upload/3/30/130Gyarados-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnmacq-4e34cd88-c1b9-4900-839d-029a0d97c293.png/v1/fill/w_860",h_860",strp/_130_gyarados_by_tonofdirt726_ddnmacq-fullview.png
